id,name,scientific name,type,parent species id,family,group,authority,rarity,status,obscurity,link
198433,Tjiftjaf ssp collybita,Phylloscopus collybita collybita,ondersoort,186,Phylloscopidae (Boszangers),Vogels,"(Vieillot, LJP, 1817)",algemeen,inheems,,https://waarneming.nl/species/198433/
104569,Todds Canadese Gans,Branta canadensis interior,ondersoort,110,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Todd, WEC, 1938",zeer zeldzaam,inheems,,https://waarneming.nl/species/104569/
341,Toendrarietgans,Anser serrirostris,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Gould, J, 1852",vrij algemeen,inheems,,https://waarneming.nl/species/341/
243779,Toendrarietgans ssp rossicus,Anser serrirostris rossicus,ondersoort,341,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Buturlin, SA, 1933",vrij algemeen,inheems,,https://waarneming.nl/species/243779/
864,Toendraslechtvalk,Falco peregrinus calidus,ondersoort,325,Falconidae (Caracara's en Valken),Vogels,"Latham, J, 1790",zeer zeldzaam,inheems,,https://waarneming.nl/species/864/
187,Topper,Aythya marila,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Linnaeus, C, 1761)",vrij algemeen,inheems,,https://waarneming.nl/species/187/
243863,Topper ssp marila,Aythya marila marila,ondersoort,187,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Linnaeus, C, 1761)",vrij algemeen,inheems,,https://waarneming.nl/species/243863/
188,Torenvalk,Falco tinnunculus,soort,,Falconidae (Caracara's en Valken),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/188/
244628,Torenvalk ssp tinnunculus,Falco tinnunculus tinnunculus,ondersoort,188,Falconidae (Caracara's en Valken),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/244628/
72489,Treurduif,Zenaida macroura,soort,,Columbidae (Duiven),Vogels,"(Linnaeus, C, 1758)",zeer zeldzaam,inheems,,https://waarneming.nl/species/72489/
2268,Treurmaina,Acridotheres tristis,soort,,Sturnidae (Spreeuwen),Vogels,"(Linnaeus, C, 1766)",algemeen,exoot,,https://waarneming.nl/species/2268/
8718,Tristrams Spreeuw,Onychognathus tristramii,soort,,Sturnidae (Spreeuwen),Vogels,"(Sclater, PL, 1858)",algemeen,exoot,,https://waarneming.nl/species/8718/
20982,Trompetzwaan,Cygnus buccinator,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Richardson, J, 1832",vrij algemeen,exoot,,https://waarneming.nl/species/20982/
189,Tuinfluiter,Sylvia borin,soort,,Sylviidae (Grasmussen),Vogels,"(Boddaert, P, 1783)",algemeen,inheems,,https://waarneming.nl/species/189/
258108,Tuinfluiter ssp borin,Sylvia borin borin,ondersoort,189,Sylviidae (Grasmussen),Vogels,"(Boddaert, P, 1783)",algemeen,inheems,,https://waarneming.nl/species/258108/
76031,Tuinlijster,Turdus hortulorum,soort,,Turdidae (Lijsters),Vogels,"Sclater, PL, 1863",vrij algemeen,exoot,,https://waarneming.nl/species/76031/
27,Tureluur,Tringa totanus,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/27/
198464,Tureluur ssp robusta,Tringa totanus robusta,ondersoort,27,Scolopacidae (Strandlopers en snippen),Vogels,"(Schiøler, EL, 1919)",algemeen,inheems,,https://waarneming.nl/species/198464/
245222,Tureluur ssp totanus,Tringa totanus totanus,ondersoort,27,Scolopacidae (Strandlopers en snippen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/245222/
1577,Turkestaanse Klauwier,Lanius phoenicuroides,soort,,Laniidae (Klauwieren),Vogels,"(Schalow, H, 1875)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1577/
71476,Turkooisparkiet,Neophema pulchella,soort,,Psittaculidae (Parkieten),Vogels,"(Shaw, G, 1792)",vrij algemeen,incidentele invoer,,https://waarneming.nl/species/71476/
191,Turkse Tortel,Streptopelia decaocto,soort,,Columbidae (Duiven),Vogels,"(Frivaldszky, I, 1838)",algemeen,inheems,,https://waarneming.nl/species/191/
151879,Uil onbekend,Strigidae indet.,verzamelsoort,,Strigidae (Uilen),Vogels,,algemeen,inheems,,https://waarneming.nl/species/151879/
343,Vaal Stormvogeltje,Hydrobates leucorhous,soort,,Hydrobatidae (Noordelijke stormvogeltjes),Vogels,"(Vieillot, LJP, 1818)",zeldzaam,inheems,,https://waarneming.nl/species/343/
243952,Vaal Stormvogeltje ssp leucorhous,Hydrobates leucorhous leucorhous,ondersoort,343,Hydrobatidae (Noordelijke stormvogeltjes),Vogels,"(Vieillot, LJP, 1818)",zeldzaam,inheems,,https://waarneming.nl/species/243952/
770,Vale Braamsluiper,Curruca curruca halimodendri,ondersoort,78,Sylviidae (Grasmussen),Vogels,"(Sushkin, PP, 1904)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/770/
344,Vale Gier,Gyps fulvus,soort,,"Accipitridae (Wouwen, Haviken en Arenden)",Vogels,"(Hablizl, CL, 1783)",zeer zeldzaam,inheems,,https://waarneming.nl/species/344/
18691,Vale Gierzwaluw,Apus pallidus,soort,,Apodidae (Gierzwaluwen),Vogels,"(Shelley, GE, 1870)",zeer zeldzaam,inheems,,https://waarneming.nl/species/18691/
1568,Vale Lijster,Turdus obscurus,soort,,Turdidae (Lijsters),Vogels,"Gmelin, JF, 1789",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/1568/
369,Vale Pijlstormvogel,Puffinus yelkouan mauretanicus,ondersoort,1218919,Procellariidae (Stormvogels en pijlstormvogels),Vogels,"Lowe, PR, 1921",zeer zeldzaam,inheems,,https://waarneming.nl/species/369/
19254,Vale Woestijnvink,Rhodospiza obsoleta,soort,,Fringillidae (Vinken),Vogels,"(Lichtenstein, MHC, 1823)",vrij algemeen,exoot,,https://waarneming.nl/species/19254/
689408,Valk onbekend,Falco spec.,verzamelsoort,,Falconidae (Caracara's en Valken),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/689408/
1618,Valkparkiet,Nymphicus hollandicus,soort,,Cacatuidae (Kakatoes),Vogels,"(Kerr, R, 1792)",algemeen,incidentele invoer,,https://waarneming.nl/species/1618/
79079,Veelkleurengors,Passerina versicolor,soort,,Cardinalidae (Kardinalen),Vogels,"(Bonaparte, CLJL, 1838)",vrij algemeen,exoot,,https://waarneming.nl/species/79079/
192,Veldleeuwerik,Alauda arvensis,soort,,Alaudidae (Leeuweriken),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/192/
255922,Veldleeuwerik ssp arvensis,Alauda arvensis arvensis,ondersoort,192,Alaudidae (Leeuweriken),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/255922/
345,Veldrietzanger,Acrocephalus agricola,soort,,Acrocephalidae (Rietzangers),Vogels,"(Jerdon, TC, 1845)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/345/
35,Velduil,Asio flammeus,soort,,Strigidae (Uilen),Vogels,"(Pontoppidan, E, 1763)",vrij algemeen,inheems,,https://waarneming.nl/species/35/
247381,Velduil ssp flammeus,Asio flammeus flammeus,ondersoort,35,Strigidae (Uilen),Vogels,"(Pontoppidan, E, 1763)",vrij algemeen,inheems,,https://waarneming.nl/species/247381/
193,Vink,Fringilla coelebs,soort,,Fringillidae (Vinken),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/193/
643335,Vink onbekend,Fringillidae indet.,verzamelsoort,,Fringillidae (Vinken),Vogels,,algemeen,inheems,,https://waarneming.nl/species/643335/
261617,Vink ssp coelebs,Fringilla coelebs coelebs,ondersoort,193,Fringillidae (Vinken),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/261617/
72103,Violette Toerako,Tauraco violaceus,soort,,Musophagidae (Toerako's),Vogels,"(Isert, PE, 1788)",vrij algemeen,exoot,,https://waarneming.nl/species/72103/
346,Visarend,Pandion haliaetus,soort,,Pandionidae (Visarenden),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/346/
244219,Visarend ssp haliaetus,Pandion haliaetus haliaetus,ondersoort,346,Pandionidae (Visarenden),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/244219/
29,Visdief,Sterna hirundo,soort,,"Laridae (Meeuwen, Sterns en Schaarbekken)",Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/29/
211108,Visdief ssp hirundo,Sterna hirundo hirundo,ondersoort,29,"Laridae (Meeuwen, Sterns en Schaarbekken)",Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/211108/
211111,Visdief ssp longipennis,Sterna hirundo longipennis,ondersoort,29,"Laridae (Meeuwen, Sterns en Schaarbekken)",Vogels,"Nordmann, AD, 1835",zeer zeldzaam,inheems,,https://waarneming.nl/species/211111/
643346,Vliegenvanger onbekend,Muscicapidae indet.,verzamelsoort,,Muscicapidae (Vliegenvangers),Vogels,,algemeen,inheems,,https://waarneming.nl/species/643346/
18926,Vogel onbekend,Aves indet.,verzamelsoort,,Aves (Vogels),Vogels,,algemeen,inheems,,https://waarneming.nl/species/18926/
1206593,Vogel onbekend (veer),Aves indet. (feather),variëteit,18926,Aves (Vogels),Vogels,,algemeen,inheems,,https://waarneming.nl/species/1206593/
1387,Vorkstaartmeeuw,Xema sabini,soort,,"Laridae (Meeuwen, Sterns en Schaarbekken)",Vogels,"(Sabine, J, 1819)",zeldzaam,inheems,,https://waarneming.nl/species/1387/
883,Vorkstaartplevier,Glareola pratincola,soort,,Glareolidae (Renvogels en Vorkstaartplevieren),Vogels,"(Linnaeus, C, 1766)",zeer zeldzaam,inheems,,https://waarneming.nl/species/883/
20615,Vorkstaartplevier onbekend,Glareola spec.,verzamelsoort,,Glareolidae (Renvogels en Vorkstaartplevieren),Vogels,"Brisson, MJ, 1760",zeer zeldzaam,inheems,,https://waarneming.nl/species/20615/
20429,Vorkstaartscharrelaar,Coracias caudatus,soort,,Coraciidae (Scharrelaars),Vogels,"Linnaeus, C, 1766",vrij algemeen,exoot,,https://waarneming.nl/species/20429/
347,Vuurgoudhaan,Regulus ignicapilla,soort,,Regulidae (Goudhanen),Vogels,"(Temminck, CJ, 1820)",algemeen,inheems,,https://waarneming.nl/species/347/
258505,Vuurgoudhaan ssp ignicapilla,Regulus ignicapilla ignicapilla,ondersoort,347,Regulidae (Goudhanen),Vogels,"(Temminck, CJ, 1820)",algemeen,inheems,,https://waarneming.nl/species/258505/
70825,Vuurkopbaardvogel,Trachyphonus erythrocephalus,soort,,Lybiidae (Afrikaanse baardvogels),Vogels,"Cabanis, JL, 1878",vrij algemeen,exoot,,https://waarneming.nl/species/70825/
534639,Water- of Oeverpieper,Anthus petrosus / spinoletta,verzamelsoort,,Motacillidae (Piepers en Kwikstaarten),Vogels,,vrij algemeen,inheems,,https://waarneming.nl/species/534639/
195,Waterhoen,Gallinula chloropus,soort,,"Rallidae (Rallen, koeten en waterhoentjes)",Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/195/
244983,Waterhoen ssp chloropus,Gallinula chloropus chloropus,ondersoort,195,"Rallidae (Rallen, koeten en waterhoentjes)",Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/244983/
196,Waterpieper,Anthus spinoletta,soort,,Motacillidae (Piepers en Kwikstaarten),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/196/
261583,Waterpieper ssp spinoletta,Anthus spinoletta spinoletta,ondersoort,196,Motacillidae (Piepers en Kwikstaarten),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/261583/
348,Waterral,Rallus aquaticus,soort,,"Rallidae (Rallen, koeten en waterhoentjes)",Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/348/
244882,Waterral ssp aquaticus,Rallus aquaticus aquaticus,ondersoort,348,"Rallidae (Rallen, koeten en waterhoentjes)",Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/244882/
1129,Waterrietzanger,Acrocephalus paludicola,soort,,Acrocephalidae (Rietzangers),Vogels,"(Vieillot, LJP, 1817)",zeldzaam,inheems,,https://waarneming.nl/species/1129/
25,Watersnip,Gallinago gallinago,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/25/
245207,Watersnip ssp gallinago,Gallinago gallinago gallinago,ondersoort,25,Scolopacidae (Strandlopers en snippen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/245207/
84884,Waterspreeuw,Cinclus cinclus,soort,,Cinclidae (Waterspreeuwen),Vogels,"(Linnaeus, C, 1758)",zeldzaam,inheems,,https://waarneming.nl/species/84884/
78391,Weidegors,Emberiza cioides,soort,,Emberizidae (Gorzen),Vogels,"Brandt, JF, 1843",vrij algemeen,exoot,,https://waarneming.nl/species/78391/
27237,Wenkbrauwalbatros ssp melanophris,Thalassarche melanophris melanophris,ondersoort,1217632,Diomedeidae (Albatrossen),Vogels,"(Temminck, CJ, 1828)",zeer zeldzaam,inheems,,https://waarneming.nl/species/27237/
20519,Wenkbrauweend,Anas superciliosa,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Gmelin, JF, 1789",vrij algemeen,exoot,,https://waarneming.nl/species/20519/
349,Wespendief,Pernis apivorus,soort,,"Accipitridae (Wouwen, Haviken en Arenden)",Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/349/
70455,West-Indische Fluiteend,Dendrocygna arborea,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Linnaeus, C, 1758)",vrij algemeen,exoot,,https://waarneming.nl/species/70455/
598874,Westelijke Baardgrasmus,Curruca iberiae,soort,,Sylviidae (Grasmussen),Vogels,"(Svensson, L, 2013)",zeer zeldzaam,inheems,,https://waarneming.nl/species/598874/
160182,Westelijke Blonde Tapuit,Oenanthe hispanica,soort,,Muscicapidae (Vliegenvangers),Vogels,"(Linnaeus, C, 1758)",zeer zeldzaam,inheems,,https://waarneming.nl/species/160182/
1151,Westelijke Orpheusgrasmus,Curruca hortensis,soort,,Sylviidae (Grasmussen),Vogels,"(Gmelin, JF, 1789)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1151/
21006,Westelijke Purperkoet,Porphyrio porphyrio porphyrio,ondersoort,244967,"Rallidae (Rallen, koeten en waterhoentjes)",Vogels,"(Linnaeus, C, 1758)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/21006/
73453,Westelijke Rifreiger,Egretta gularis,soort,,Ardeidae (Reigers),Vogels,"(Bosc, LAG, 1792)",zeer zeldzaam,inheems,,https://waarneming.nl/species/73453/
210890,Westelijke Rosse Waaierstaart,Cercotrichas galactotes galactotes,ondersoort,1051,Muscicapidae (Vliegenvangers),Vogels,"(Temminck, CJ, 1820)",zeer zeldzaam,inheems,,https://waarneming.nl/species/210890/
998862,"Westelijke, Moltoni's of Balkanbaardgrasmus",Curruca iberiae / subalpina / cantillans,verzamelsoort,,Sylviidae (Grasmussen),Vogels,,zeer zeldzaam,inheems,,https://waarneming.nl/species/998862/
239270,Westerse Kauw,Coloeus monedula spermologus,ondersoort,126,Corvidae (Kraaien en Gaaien),Vogels,"(Vieillot, LJP, 1817)",algemeen,inheems,,https://waarneming.nl/species/239270/
350,Wielewaal,Oriolus oriolus,soort,,Oriolidae (Wielewalen en Vijgvogels),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/350/
198,Wilde Eend,Anas platyrhynchos,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/198/
241046,Wilde Eend ssp platyrhynchos,Anas platyrhynchos platyrhynchos,ondersoort,198,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/241046/
351,Wilde Zwaan,Cygnus cygnus,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/351/
240786,Wilde of Kleine Zwaan,Cygnus cygnus / columbianus,verzamelsoort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,,vrij algemeen,inheems,,https://waarneming.nl/species/240786/
1536,Wilgengors,Emberiza aureola,soort,,Emberizidae (Gorzen),Vogels,"Pallas, PS, 1773",zeer zeldzaam,inheems,,https://waarneming.nl/species/1536/
72922,Willet,Tringa semipalmata,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Gmelin, JF, 1789)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/72922/
27032,Wilsons Stormvogeltje,Oceanites oceanicus,soort,,Oceanitidae (Zuidelijke stormvogeltjes),Vogels,"(Kuhl, H, 1820)",zeer zeldzaam,inheems,,https://waarneming.nl/species/27032/
199,Winterkoning,Troglodytes troglodytes,soort,,Troglodytidae (Winterkoningen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/199/
258767,Winterkoning ssp troglodytes,Troglodytes troglodytes troglodytes,ondersoort,199,Troglodytidae (Winterkoningen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/258767/
243854,Wintertaling,Anas crecca,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/243854/
200,Wintertaling ssp crecca,Anas crecca crecca,ondersoort,243854,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/200/
352,Witbandkruisbek,Loxia leucoptera,soort,,Fringillidae (Vinken),Vogels,"Gmelin, JF, 1789",zeer zeldzaam,inheems,,https://waarneming.nl/species/352/
1543,Witbandzeearend,Haliaeetus leucoryphus,soort,,"Accipitridae (Wouwen, Haviken en Arenden)",Vogels,"(Pallas, PS, 1771)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1543/
769,Witbuikrotgans,Branta bernicla hrota,ondersoort,172,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Müller, OF, 1776)",zeldzaam,inheems,,https://waarneming.nl/species/769/
201,Witgat,Tringa ochropus,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/201/
1575,Withalsvliegenvanger,Ficedula albicollis,soort,,Muscicapidae (Vliegenvangers),Vogels,"(Temminck, CJ, 1815)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1575/
71165,Witkapbijeneter,Merops bullockoides,soort,,Meropidae (Bijeneters),Vogels,"Smith, A, 1834",vrij algemeen,incidentele invoer,,https://waarneming.nl/species/71165/
1583,Witkeelgors,Zonotrichia albicollis,soort,,Passerellidae (Amerikaanse Gorzen),Vogels,"(Gmelin, JF, 1789)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/1583/
195685,Witkeelkwikstaart,Motacilla flava iberiae / cinereocapilla,verzamelsoort,,Motacillidae (Piepers en Kwikstaarten),Vogels,,zeer zeldzaam,inheems,,https://waarneming.nl/species/195685/
77324,Witkeellijstergaai,Pterorhinus albogularis,soort,,Leiothrichidae (Babbelaars),Vogels,"(Gould, J, 1836)",vrij algemeen,exoot,,https://waarneming.nl/species/77324/
768,Witkopeend,Oxyura leucocephala,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Scopoli, GA, 1769)",zeer zeldzaam,inheems,,https://waarneming.nl/species/768/
1537,Witkopgors,Emberiza leucocephalos,soort,,Emberizidae (Gorzen),Vogels,"Gmelin, SG, 1771",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/1537/
1395,Witkopstaartmees,Aegithalos caudatus caudatus,ondersoort,181,Aegithalidae (Staartmezen),Vogels,"(Linnaeus, C, 1758)",zeldzaam,inheems,,https://waarneming.nl/species/1395/
1582,Witkruingors,Zonotrichia leucophrys,soort,,Passerellidae (Amerikaanse Gorzen),Vogels,"(Forster, JR, 1772)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1582/
76244,Witkruinlawaaimaker,Cossypha niveicapilla,soort,,Muscicapidae (Vliegenvangers),Vogels,"(de Lafresnaye, NFAA, 1838)",vrij algemeen,exoot,,https://waarneming.nl/species/76244/
76308,Witkruintapuit,Oenanthe leucopyga,soort,,Muscicapidae (Vliegenvangers),Vogels,"(Brehm, CL, 1855)",zeer zeldzaam,inheems,,https://waarneming.nl/species/76308/
77325,Witkuiflijstergaai,Garrulax leucolophus,soort,,Leiothrichidae (Babbelaars),Vogels,"(Hardwicke, T, 1816)",vrij algemeen,exoot,,https://waarneming.nl/species/77325/
19196,Witnekkraanvogel,Antigone vipio,soort,,Gruidae (Kraanvogels),Vogels,"(Pallas, PS, 1811)",algemeen,incidentele invoer,,https://waarneming.nl/species/19196/
9279,Witnekraaf,Corvus albicollis,soort,,Corvidae (Kraaien en Gaaien),Vogels,"Latham, J, 1790",vrij algemeen,exoot,,https://waarneming.nl/species/9279/
20759,Witoogaratinga,Psittacara leucophthalmus,soort,,Psittacidae (Papegaaien),Vogels,"(Müller, PLS, 1776)",algemeen,exoot,,https://waarneming.nl/species/20759/
772,Witoogeend,Aythya nyroca,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Güldenstädt, JA, 1770)",zeldzaam,inheems,,https://waarneming.nl/species/772/
76774,Witoorbuulbuul,Pycnonotus leucotis,soort,,Pycnonotidae (Buulbuuls),Vogels,"(Gould, J, 1836)",vrij algemeen,incidentele invoer,,https://waarneming.nl/species/76774/
73159,Witruggier,Gyps africanus,soort,,"Accipitridae (Wouwen, Haviken en Arenden)",Vogels,"Salvadori, AT, 1865",vrij algemeen,exoot,,https://waarneming.nl/species/73159/
1546,Witstaartkievit,Vanellus leucurus,soort,,Charadriidae (Kieviten en Plevieren),Vogels,"(Lichtenstein, MHC, 1823)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1546/
